#run N+ N- A_raw dA_raw beamPol dBeam targetPol dTgt
4043 1 2 -0.333333 0.544331 82.334 0.07 56.7682 2.02872
4044 3 7 -0.4 0.289828 82.334 0.07 56.8455 2.02965
4046 1 1 0 0.707107 82.334 0.07 57.0597 2.03069
4048 1 0 1 0 82.334 0.07 -1 -1
4051 3 8 -0.454545 0.268563 82.334 0.07 -1 -1
4052 4 2 0.333333 0.3849 82.334 0.07 -1 -1
4053 6 7 -0.0769231 0.276528 82.334 0.07 -1 -1
4054 4 8 -0.333333 0.272166 82.334 0.07 -1 -1
4055 2 2 0 0.5 82.334 0.07 -1 -1
4056 1 2 -0.333333 0.544331 82.334 0.07 -1 -1
4057 3 5 -0.25 0.342327 82.334 0.07 -1 -1
4058 5 5 0 0.316228 82.334 0.07 -1 -1
4059 5 2 0.428571 0.341494 82.334 0.07 58.0797 2.02541
4060 5 5 0 0.316228 82.334 0.07 58.129 2.02787
4061 3 3 0 0.408248 82.334 0.07 58.1589 2.02939
4062 2 6 -0.5 0.306186 82.334 0.07 58.2575 2.0313
4063 5 3 0.25 0.342327 82.334 0.07 58.4751 2.03844
4064 4 4 0 0.353553 82.334 0.07 59.1002 2.0534
4065 5 5 0 0.316228 82.334 0.07 59.8512 2.07129
4066 0 3 -1 0 82.334 0.07 60.0863 2.08424
4067 2 2 0 0.5 82.334 0.07 60.5068 2.08611
4068 6 5 0.0909091 0.300263 82.334 0.07 60.3816 2.07914
4069 4 3 0.142857 0.374088 82.334 0.07 60.225 2.07121
4070 1 0 1 0 82.334 0.07 60.167 2.06815
4071 5 1 0.666667 0.30429 82.334 0.07 60.0622 2.06368
4072 7 7 0 0.267261 82.334 0.07 60.1001 2.06153
4073 1 1 0 0.707107 82.334 0.07 60.3215 2.07096
4074 8 6 0.142857 0.26452 82.334 0.07 60.2914 2.0844
4075 5 2 0.428571 0.341494 82.334 0.07 60.6879 2.0857
4076 4 4 0 0.353553 82.334 0.07 60.2698 2.07119
4077 6 3 0.333333 0.31427 82.334 0.07 59.8434 2.06283
4078 11 7 0.222222 0.229809 82.334 0.07 59.5781 2.05079
4079 5 1 0.666667 0.30429 82.334 0.07 59 2.03858
4080 5 4 0.111111 0.331269 82.334 0.07 58.4889 2.02916
4081 0 2 -1 0 82.334 0.07 58.1517 2.02221
4082 2 4 -0.333333 0.3849 82.334 0.07 58.4402 2.02948
4083 6 4 0.2 0.309839 82.334 0.07 58.7606 2.03647
4084 2 6 -0.5 0.306186 82.334 0.07 59.8507 2.05661
4085 9 6 0.2 0.252982 82.334 0.07 60.3433 2.07495
4086 4 2 0.333333 0.3849 82.334 0.07 60.0987 2.07475
4087 1 2 -0.333333 0.544331 82.334 0.07 59.8184 2.07441
4088 3 2 0.2 0.438178 82.334 0.07 59.9313 2.08825
4089 2 3 -0.2 0.438178 82.334 0.07 60.2824 2.09897
4091 0 2 -1 0 82.334 0.07 61.2942 2.1312
4092 0 3 -1 0 82.334 0.07 61.6669 2.13069
4093 1 2 -0.333333 0.544331 82.334 0.07 61.9131 2.13039
4094 1 1 0 0.707107 82.334 0.07 61.5295 2.1188
4095 4 1 0.6 0.357771 82.334 0.07 61.279 2.1132
4096 1 2 -0.333333 0.544331 82.334 0.07 60.8891 2.10448
4097 1 2 -0.333333 0.544331 82.334 0.07 60.2565 2.09243
4098 5 0 1 0 82.334 0.07 60.0833 2.08628
4099 4 4 0 0.353553 82.334 0.07 59.9427 2.0827
4100 3 6 -0.333333 0.31427 82.334 0.07 59.873 2.07845
4101 3 4 -0.142857 0.374088 82.334 0.07 59.708 2.07675
4102 5 10 -0.333333 0.243432 82.334 0.07 59.8104 2.07922
4103 3 0 1 0 82.334 0.07 60.0312 2.08306
4104 4 2 0.333333 0.3849 82.334 0.07 59.995 2.08238
4105 3 7 -0.4 0.289828 82.334 0.07 59.9927 2.07849
4106 1 2 -0.333333 0.544331 82.334 0.07 59.9568 2.07544
4107 1 2 -0.333333 0.544331 82.334 0.07 59.7586 2.06984
4114 5 5 0 0.316228 82.334 0.07 56.3218 2.02391
4115 2 4 -0.333333 0.3849 82.334 0.07 56.4348 2.02515
4116 2 2 0 0.5 82.334 0.07 56.4907 2.0258
4117 7 6 0.0769231 0.276528 82.334 0.07 56.5756 2.0267
4118 4 0 1 0 82.334 0.07 56.681 2.02785
4119 9 2 0.636364 0.232583 82.334 0.07 56.7865 2.02901
4120 7 3 0.4 0.289828 82.334 0.07 56.9538 2.03085
4121 8 5 0.230769 0.269864 82.334 0.07 57.0869 2.03233
4122 1 1 0 0.707107 82.334 0.07 57.1901 2.03344
4155 1 1 0 0.707107 82.334 0.07 56.572 2.05179
4156 6 6 0 0.288675 82.334 0.07 59.1433 2.05952
4159 2 3 -0.2 0.438178 82.334 0.07 59.5712 2.072
4160 4 5 -0.111111 0.331269 82.334 0.07 60.2935 2.08675
4164 4 2 0.333333 0.3849 82.334 0.07 59.7554 2.07897
4165 5 11 -0.375 0.231756 82.334 0.07 59.2556 2.06629
4167 8 5 0.230769 0.269864 82.334 0.07 58.75 2.05313
4168 8 6 0.142857 0.26452 82.334 0.07 57.6571 2.03847
4169 2 5 -0.428571 0.341494 82.334 0.07 57.9721 2.03127
4170 6 3 0.333333 0.31427 82.334 0.07 57.9428 2.02754
4171 7 6 0.0769231 0.276528 82.334 0.07 57.9234 2.02514
4172 4 0 1 0 82.334 0.07 57.9013 2.02234
4173 6 9 -0.2 0.252982 82.334 0.07 57.7996 2.01953
4174 0 1 -1 0 82.334 0.07 57.8643 2.01763
4175 6 3 0.333333 0.31427 82.334 0.07 57.8591 2.0156
4176 6 3 0.333333 0.31427 82.334 0.07 57.8551 2.01391
4178 2 3 -0.2 0.438178 82.334 0.07 57.8522 2.01276
4179 7 3 0.4 0.289828 82.334 0.07 57.8478 2.01102
4180 11 6 0.294118 0.231808 82.334 0.07 57.8437 2.00936
4181 10 9 0.0526316 0.229098 82.334 0.07 57.8405 2.0081
4182 6 8 -0.142857 0.26452 82.334 0.07 57.8372 2.00677
