#run A_phys dA_stat
5989 -305.687 -95.2582
5990 33.7639 -82.8588
5991 226.119 -79.8314
5994 64.1359 -92.2781
5995 -102.016 -139.444
5996 407.159 -0
5997 -0.181165 -128.813
5998 -0.181165 -108.866
5999 -163.117 -83.48
6001 -45.4412 -95.4167
6002 407.159 -0
6003 -107.376 -90.1563
6004 110.912 -118.162
6005 26.9749 -104.941
6006 -81.6493 -103.05
6007 36.8498 -122.309
6008 -135.961 -90.5201
6009 81.287 -178.488
6010 31.1527 -112.641
6012 58.0103 -152.381
6013 21.2578 -93.3209
6014 -72.065 -97.244
6016 -45.4412 -77.9072
6017 21.2578 -93.3209
6018 26.9749 -104.941
6019 -163.117 -118.059
6020 71.7026 -97.244
6024 135.599 -110.864
6025 113.874 -78.2094
6026 -45.4412 -134.939
6027 -0.181165 -108.866
6028 -27.3372 -104.941
6029 23.78 -98.6237
6030 162.755 -118.059
6031 45.0789 -134.939
6032 -244.586 -145.735
6033 119.625 -94.4248
6034 -135.961 -110.864
6035 81.287 -126.21
6036 116.202 -104.328
6037 -0.181165 -117.589
6038 26.9749 -104.941
6039 -40.9152 -90.6276
6040 -0.181165 -91.0842
6041 88.371 -82.9052
6042 -0.181165 -101.835
6043 -152.934 -94.4036
6044 -81.6493 -126.21
6048 -31.5151 -112.641
6050 -122.383 -86.8886
6051 -27.3372 -104.941
6052 107.014 -90.1563
6053 -135.961 -221.728
6060 -0.181165 -101.835
6061 -40.9152 -90.6276
6062 -0.181165 -144.017
6063 26.9749 -104.941
6064 -0.181165 -128.813
6065 -203.851 -101.835
6066 23.78 -98.6237
6068 45.0789 -134.939
6069 -135.961 -156.785
6070 -0.181165 -108.866
6071 116.202 -104.328
6072 -0.181165 -108.866
6073 71.7026 -97.244
6074 -31.5151 -112.641
6075 -174.756 -98.3618
6076 81.287 -178.488
6077 -81.6493 -103.05
6078 -68.0714 -115.945
6079 -135.961 -156.785
6081 36.8498 -122.309
6082 -135.961 -99.1597
6083 -17.8916 -84.856
