#run A_phys dA_stat
6001 -0.514576 1.92486
6002 -7.47779 0
6003 2.25621 1.48319
6004 -1.88774 1.81182
6005 -1.26672 1.50974
6006 0.963717 1.5537
6007 0.776879 1.67096
6008 1.44271 1.20449
6009 -1.1461 1.75618
6010 -0.0112958 1.09253
6012 1.90987 1.86567
6013 0.24752 1.42311
6014 2.11727 1.46336
6016 0.826435 1.45136
6017 1.87804 1.29724
6018 -0.0166929 1.5458
6019 -0.520596 1.94738
6020 0.486301 1.37427
6024 -2.16533 1.92619
6025 -1.71325 1.31468
6026 -1.64972 1.52902
6027 1.67956 1.31424
6028 0.261569 1.44417
6029 0.261476 1.44366
6030 -3.01824 2.17494
6031 -1.08822 1.98438
6032 3.73327 3.24743
6033 -1.74637 1.43041
6034 2.79181 1.73559
6035 -3.5086 1.70884
6036 0.758794 1.38427
6037 0.520966 1.41861
6038 -2.97222 1.44935
6039 0.244585 1.40624
6040 1.06767 1.41981
6041 -1.53449 1.35752
6042 -0.0167242 1.61756
6043 0.994576 1.37241
6044 -0.774466 1.68592
6048 -1.3914 1.58515
6050 1.28507 1.38099
6051 0.611796 1.53395
6052 -2.12589 1.44637
6053 2.49194 2.8966
6060 -0.343803 1.56777
6061 0.563909 1.47572
6062 2.2075 1.75297
6063 -0.0166763 1.48368
6064 1.8728 1.82945
6065 3.21901 1.82309
6066 -0.276706 1.39974
6068 -0.0166193 2.01499
6069 0.668887 2.26416
6070 -0.0166255 1.47916
6071 0.737792 1.67848
6072 2.20269 1.74915
6073 0.485977 1.37335
6074 0.81951 1.76265
6075 0.817628 1.7586
6076 -1.8912 2.567
6077 -0.766899 1.66944
6078 0.819019 1.76159
6079 -0.853134 2.49408
6081 0.967187 1.55929
6082 -33.2212 -71.4541
6083 -37.4579 -53.5015
