#run N+ N- A_raw dA_raw beamPol dBeam targetPol dTgt
5606 9 12 -0.142857 0.21598 80.795 0.097 33.2996 2.24577
5608 6 9 -0.2 0.252982 80.795 0.097 33.2767 2.24399
5609 13 13 0 0.196116 80.795 0.097 33.3896 2.24514
5611 8 9 -0.0588235 0.242116 80.795 0.097 33.4457 2.24444
5612 14 7 0.333333 0.205738 80.795 0.097 33.6526 2.22337
5613 4 6 -0.2 0.309839 80.795 0.097 33.8651 2.16108
5614 8 7 0.0666667 0.257624 80.795 0.097 34.1251 2.35533
5616 4 7 -0.272727 0.290081 80.795 0.097 34.4644 2.22369
5617 4 1 0.6 0.357771 80.795 0.097 34.872 2.48557
5619 1 6 -0.714286 0.26452 80.795 0.097 35.1693 2.50981
5620 6 10 -0.25 0.242061 80.795 0.097 35.9207 2.21652
5621 6 4 0.2 0.309839 80.795 0.097 36.0817 2.44144
5623 3 1 0.5 0.433013 80.795 0.097 37.8407 2.68997
5624 4 6 -0.2 0.309839 80.795 0.097 37.5383 2.23469
5625 15 5 0.5 0.193649 80.795 0.097 36.2606 2.34401
5626 9 3 0.5 0.25 80.795 0.097 36.1317 2.47508
5627 2 2 0 0.5 80.795 0.097 35.8841 2.21343
5628 6 3 0.333333 0.31427 80.795 0.097 35.7514 2.54576
5629 10 6 0.25 0.242061 80.795 0.097 35.5791 2.09994
5630 15 12 0.111111 0.191258 80.795 0.097 35.498 2.15088
5632 4 10 -0.428571 0.241473 80.795 0.097 35.5065 2.43637
5633 0 4 -1 0 80.795 0.097 35.4938 2.52847
5634 8 6 0.142857 0.26452 80.795 0.097 35.7146 2.2559
5654 1 2 -0.333333 0.544331 80.795 0.097 34.2578 1.45553
5655 3 0 1 0 80.795 0.097 33.6578 1.23205
5659 5 2 0.428571 0.341494 80.795 0.097 33.9036 1.42174
5660 0 1 -1 0 80.795 0.097 33.8341 1.41929
5661 5 2 0.428571 0.341494 80.795 0.097 33.5227 1.3069
5663 8 10 -0.111111 0.234243 80.795 0.097 33.3248 1.24378
5664 3 3 0 0.408248 80.795 0.097 32.9461 1.26138
5665 11 2 0.692308 0.200137 80.795 0.097 32.6393 1.31315
5666 8 8 0 0.25 80.795 0.097 32.4005 1.22185
5667 4 7 -0.272727 0.290081 80.795 0.097 32.2766 1.29014
5670 0 1 -1 0 80.795 0.097 32.4419 1.35774
5671 3 6 -0.333333 0.31427 80.795 0.097 32.3901 1.29646
5672 4 11 -0.466667 0.22836 80.795 0.097 32.5679 1.18733
5673 3 8 -0.454545 0.268563 80.795 0.097 32.3203 1.39642
5674 8 3 0.454545 0.268563 80.795 0.097 32.1467 1.40456
