Q2,GEn_over_GD,dGEn_over_GD,dGEnPar_over_GD,dGEn_total
0.17783,0.06778356,0.00431172,0.004192644,0.0060140828951001325
0.17989,0.06842937,0.004302903,0.004191707,0.006007110936320221
0.18197,0.06908056,0.004293743,0.004190705,0.005999853110458122
0.18408,0.06973718,0.00428426,0.004189649,0.005992331974348634
0.18621,0.07039926,0.00427447,0.004188546,0.005984564426507246
0.18836,0.07106684,0.004264391,0.004187406,0.005976570890545598
0.19055,0.07173995,0.004254044,0.004186238,0.005968373224470802
0.19275,0.07241862,0.004243447,0.00418505,0.005959990431561866
0.19498,0.07310291,0.004232621,0.004183851,0.00595144433896865
0.19724,0.07379283,0.004221586,0.00418265,0.005942756042266586
0.19953,0.07448843,0.004210363,0.004181455,0.005933946621667067
0.20184,0.07518975,0.004198976,0.004180276,0.005925040665240366
0.20417,0.07589682,0.004187446,0.004179122,0.005916059896062581
0.20654,0.07660968,0.004175796,0.004178,0.005907026005835424
0.20893,0.07732837,0.00416405,0.004176919,0.005897962761416946
0.21135,0.07805291,0.004152233,0.004175889,0.0058888952976436934
0.2138,0.07878336,0.004140367,0.004174917,0.005879844458110945
0.21627,0.07951975,0.00412848,0.004174012,0.005870836676875282
0.21878,0.08026212,0.004116595,0.004173183,0.005861894808465433
0.22131,0.08101049,0.004104739,0.004172438,0.0058530437485094025
0.22387,0.08176492,0.004092939,0.004171786,0.005844309034224405
0.22646,0.08252544,0.00408122,0.004171234,0.005835713304400414
0.22909,0.08329209,0.00406961,0.004170791,0.005827282652985095
0.23174,0.08406491,0.004058136,0.004170466,0.005819042399884366
0.23442,0.08484393,0.004046825,0.004170267,0.005811017073793021
0.23714,0.08562919,0.004035706,0.004170201,0.005803231797786213
0.23988,0.08642073,0.004024806,0.004170278,0.005795712375102823
0.24266,0.0872186,0.004014152,0.004170504,0.005788481656973614
0.24547,0.08802283,0.004003774,0.004170889,0.005781567373420204
0.24831,0.08883345,0.0039937,0.004171441,0.005774994346878705
0.25119,0.08965051,0.003983957,0.004172167,0.0057687859081212225
0.2541,0.09047405,0.003974573,0.004173075,0.005762966726257753
0.25704,0.09130411,0.003965578,0.004174173,0.005757562774995423
0.26002,0.09214072,0.003956999,0.00417547,0.0057525986134008165
0.26303,0.09298393,0.003948863,0.004176972,0.005748096561606546
0.26607,0.09383378,0.003941198,0.004178689,0.005744082471023984
0.26915,0.09469029,0.003934031,0.004180628,0.005740579272455437
0.27227,0.09555353,0.00392739,0.004182796,0.00573761052962956
0.27542,0.09642352,0.003921301,0.004185202,0.005735199849473861
0.27861,0.0973003,0.003915789,0.004187853,0.005733368664417979
0.28184,0.09818391,0.003910881,0.004190758,0.005732141206453745
0.2851,0.0990744,0.003906602,0.004193923,0.005731538128315382
0.2884,0.09997181,0.003902976,0.004197357,0.005731581582951167
0.29174,0.1008762,0.003900026,0.004201067,0.005732291578344999
0.29512,0.1017875,0.003897777,0.004205061,0.005733690221441162
0.29854,0.1027059,0.003896251,0.004209348,0.0057357983263103835
0.302,0.1036314,0.003895468,0.004213934,0.005738633173097929
0.30549,0.104564,0.003895452,0.004218827,0.005742216256832635
0.30903,0.1055037,0.00389622,0.004224036,0.005746565097316483
0.31261,0.1064506,0.003897793,0.004229567,0.005751697773556779
0.31623,0.1074048,0.003900189,0.00423543,0.005757633326343473
0.31989,0.1083663,0.003903426,0.004241631,0.0057643879187331765
0.32359,0.109335,0.00390752,0.004248179,0.005771978635307047
0.32734,0.1103112,0.003912487,0.004255082,0.005780421900855767
0.33113,0.1112947,0.003918342,0.004262347,0.005789732807079529
0.33497,0.1122856,0.003925098,0.004269982,0.005799925912451641
0.33884,0.1132841,0.003932768,0.004277996,0.00581101659934301
0.34277,0.11429,0.003941364,0.004286396,0.005823018190707633
0.34674,0.1153036,0.003950898,0.004295191,0.005835945573159932
0.35075,0.1163247,0.003961379,0.004304389,0.00584981095805343
0.35481,0.1173535,0.003972816,0.004313997,0.005864625911843398
0.35892,0.1183899,0.003985219,0.004324026,0.005880405711057443
0.36308,0.1194341,0.003998594,0.004334482,0.005897159331844443
0.36728,0.120486,0.004012949,0.004345375,0.005914900131635868
0.37154,0.1215457,0.004028289,0.004356712,0.005933637309312477
0.37584,0.1226133,0.00404462,0.004368503,0.005953383021896794
0.38019,0.1236888,0.004061947,0.004380756,0.005974147350237103
0.38459,0.1247721,0.004080272,0.00439348,0.005995939134479602
0.38905,0.1258635,0.004099601,0.004406685,0.006018770725690255
0.39355,0.1269628,0.004119935,0.004420378,0.006042648928004091
0.39811,0.1280701,0.004141278,0.00443457,0.006067585562493865
0.40272,0.1291856,0.00416363,0.00444927,0.006093588295068842
0.40738,0.1303091,0.004186994,0.004464486,0.006120666140236044
0.4121,0.1314408,0.004211371,0.004480229,0.006148828961036565
0.41687,0.1325807,0.004236761,0.004496509,0.006178085217784067
0.4217,0.1337289,0.004263166,0.004513334,0.006208443294346176
0.42658,0.1348853,0.004290585,0.004530716,0.006239912428462518
0.43152,0.13605,0.004319019,0.004548664,0.0062725010408334735
0.43652,0.137223,0.004348469,0.004567188,0.006306218270192128
0.44157,0.1384044,0.004378933,0.0045863,0.006341072614983131
0.44668,0.1395943,0.004410413,0.00460601,0.006377073854885875
0.45186,0.1407926,0.004442909,0.004626328,0.006414230362706425
0.45709,0.1419993,0.004476419,0.004647266,0.006452550529698856
0.46238,0.1432146,0.004510945,0.004668835,0.006492044751097299
0.46774,0.1444385,0.004546487,0.004691046,0.006532721991274771
0.47315,0.145671,0.004583045,0.004713912,0.006574592596942338
0.47863,0.1469121,0.00462062,0.004737443,0.006617665401230936
0.48417,0.1481618,0.004659211,0.004761653,0.006661950647890601
0.48978,0.1494202,0.00469882,0.004786554,0.006707459175225444
0.49545,0.1506874,0.004739448,0.004812157,0.006754200347735696
0.50119,0.1519634,0.004781095,0.004838477,0.006802185610416258
0.50699,0.1532481,0.004823763,0.004865526,0.006851425598869552
0.51286,0.1545417,0.004867453,0.004893317,0.006901930887056027
0.5188,0.1558441,0.004912167,0.004921865,0.006953714094936173
0.52481,0.1571554,0.004957907,0.004951183,0.0070067863475446425
0.53088,0.1584756,0.005004673,0.004981285,0.0070611579849309426
0.53703,0.1598048,0.005052469,0.005012187,0.007116843508110179
0.54325,0.1611429,0.005101296,0.005043902,0.0071738530975494616
0.54954,0.1624901,0.005151156,0.005076447,0.007232200376105809
0.5559,0.1638463,0.005202052,0.005109836,0.007291897486772563
0.56234,0.1652115,0.005253985,0.005144087,0.007352957870394336
0.56885,0.1665859,0.005306959,0.005179214,0.007415394223200611
0.57544,0.1679693,0.005360974,0.005215234,0.007479218401907514
0.5821,0.1693619,0.005416035,0.005252165,0.007544446454740732
0.58884,0.1707637,0.005472142,0.005290024,0.0076110900657356565
0.59566,0.1721746,0.005529298,0.005328828,0.00767916298996108
0.60256,0.1735948,0.005587504,0.005368596,0.007748678852632363
0.60954,0.1750241,0.005646764,0.005409347,0.007819653357924826
0.6166,0.1764628,0.005707077,0.005451099,0.00789209783211853
0.62373,0.1779107,0.005768447,0.005493872,0.007966028517661294
0.63096,0.1793678,0.005830873,0.005537685,0.008041457274732858
0.63826,0.1808343,0.005894358,0.00558256,0.008118400851507888
0.64565,0.1823102,0.005958901,0.005628517,0.008196871643931606
0.65313,0.1837953,0.006024504,0.005675577,0.008276884844489804
0.66069,0.1852898,0.006091165,0.005723763,0.008358454039916353
0.66834,0.1867937,0.006158886,0.005773096,0.008441594291732574
0.67608,0.188307,0.006227665,0.0058236,0.008526319740205911
0.68391,0.1898297,0.006297501,0.005875297,0.008612643826561621
0.69183,0.1913618,0.006368393,0.005928213,0.008700582668753742
0.69984,0.1929033,0.006440339,0.005982372,0.008790150236560521
0.70795,0.1944542,0.006513337,0.006037798,0.008881360456842916
0.71614,0.1960145,0.006587384,0.006094518,0.00897422852482485
0.72444,0.1975843,0.006662478,0.006152559,0.009068770332794022
0.73282,0.1991636,0.006738614,0.006211946,0.009164998185919733
0.74131,0.2007523,0.006815788,0.006272708,0.009262927815448418
0.74989,0.2023504,0.006893998,0.006334874,0.009362576409294611
0.75858,0.203958,0.006973237,0.006398472,0.00946395679369644
0.76736,0.2055751,0.007053501,0.006463532,0.009567085359294387
0.77625,0.2072016,0.007134785,0.006530085,0.00967197844825194
0.78524,0.2088376,0.007217083,0.006598163,0.009778652361315336
0.79433,0.210483,0.00730039,0.006667796,0.009887122819592968
0.80353,0.2121378,0.007384698,0.006739018,0.00999740607135311
0.81283,0.2138021,0.007470003,0.006811862,0.010109520697196926
0.82224,0.2154758,0.007556298,0.006886364,0.010223485149659092
0.83176,0.2171589,0.007643576,0.006962558,0.010339316610450615
0.8414,0.2188514,0.007731831,0.007040481,0.010457035111537208
0.85114,0.2205534,0.007821057,0.007120169,0.01057666011488551
0.86099,0.2222647,0.007911249,0.00720166,0.010698213285198656
0.87096,0.2239853,0.008002399,0.007284994,0.010821715544923411
0.88105,0.2257153,0.008094503,0.007370211,0.010947190918291778
0.89125,0.2274546,0.008187556,0.007457351,0.011074662847704982
0.90157,0.2292032,0.008281554,0.007546455,0.011204156359224062
0.91201,0.2309611,0.008376493,0.007637568,0.011335699357943162
0.92257,0.2327283,0.008472369,0.007730733,0.011469318601793657
0.93325,0.2345046,0.008569181,0.007825995,0.011605044625109634
0.94406,0.2362902,0.008666929,0.0079234,0.011742909599032134
0.95499,0.2380849,0.008765613,0.008022996,0.011882947280947811
0.96605,0.2398888,0.008865233,0.008124831,0.012025191679256095
0.97724,0.2417018,0.008965795,0.008228955,0.012169682837857772
0.98855,0.2435238,0.009067302,0.008335418,0.012316458857720754
1.0,0.2453548,0.009169762,0.008444273,0.012465563831418659
1.0116,0.2471949,0.009273184,0.008555574,0.012617043550980239
1.0233,0.2490439,0.00937758,0.008669375,0.012770946305854746
1.0351,0.2509018,0.009482962,0.008785732,0.01292732203781077
1.0471,0.2527685,0.009589348,0.008904703,0.013086226751180532
1.0593,0.2546441,0.009696758,0.009026347,0.013247718893265098
1.0715,0.2565284,0.009805213,0.009150725,0.013411859304398999
1.0839,0.2584214,0.009914741,0.009277897,0.013578713556139623
1.0965,0.2603231,0.01002537,0.009407929,0.013748351599589712
1.1092,0.2622334,0.01013714,0.009540884,0.013920850364868375
1.122,0.2641522,0.01025008,0.00967683,0.014096282448053459
1.135,0.2660795,0.01036423,0.009815834,0.01427472803973708
1.1482,0.2680151,0.01047965,0.009957968,0.014456285512244284
1.1614,0.2699592,0.01059639,0.0101033,0.01464104340278042
1.1749,0.2719115,0.0107145,0.01025191,0.014829098721705914
1.1885,0.2738721,0.01083405,0.01040387,0.015020557592160153
1.2023,0.2758407,0.0109551,0.01055925,0.01521551762420523
1.2162,0.2778175,0.01107774,0.01071814,0.015414111994117598
1.2303,0.2798022,0.01120204,0.01088061,0.015616445630606858
1.2445,0.2817949,0.0113281,0.01104676,0.015822665897616623
1.2589,0.2837954,0.011456,0.01121666,0.016032884879384618
1.2735,0.2858036,0.01158586,0.0113904,0.01624725712542274
1.2882,0.2878195,0.01171778,0.01156807,0.01646592273919989
1.3032,0.289843,0.01185189,0.01174977,0.016689050051605692
1.3183,0.2918739,0.01198831,0.01193558,0.016916785941558165
1.3335,0.2939123,0.01212718,0.0121256,0.01714930523701762
1.349,0.2959579,0.01226865,0.01231993,0.017386789468656946
1.3646,0.2980108,0.01241286,0.01251868,0.017629419795387482
1.3804,0.3000707,0.01255999,0.01272194,0.017877390921599828
1.3964,0.3021377,0.01271021,0.01292981,0.018130896968440363
1.4125,0.3042115,0.0128637,0.01314242,0.018390159899968245
1.4289,0.3062922,0.01302066,0.01335987,0.018655393677231794
1.4454,0.3083795,0.01318128,0.01358226,0.018926804514920105
1.4622,0.3104733,0.01334579,0.01380973,0.019204654472210637
1.4791,0.3125737,0.01351441,0.01404238,0.019489169138588232
1.4962,0.3146803,0.01368737,0.01428035,0.01978060903105362
1.5136,0.3167932,0.01386492,0.01452375,0.020079226097359928
1.5311,0.3189122,0.01404731,0.01477271,0.020385285844947084
1.5488,0.3210372,0.01423481,0.01502736,0.02069906674963149
1.5668,0.323168,0.0144277,0.01528785,0.0210208678439426
1.5849,0.3253045,0.01462626,0.01555429,0.021350958268698386
1.6032,0.3274466,0.01483079,0.01582685,0.02168966373521268
1.6218,0.3295942,0.01504159,0.01610565,0.022037272781598904
1.6406,0.331747,0.01525898,0.01639084,0.022394108746409177
1.6596,0.3339051,0.01548327,0.01668259,0.022760502169350307
1.6788,0.3360682,0.01571481,0.01698103,0.023136780960129263
1.6982,0.3382362,0.01595394,0.01728634,0.023523302321723453
1.7179,0.3404089,0.01620099,0.01759866,0.023920386927800727
1.7378,0.3425863,0.01645633,0.01791817,0.024328411646011745
1.7579,0.3447681,0.01672031,0.01824504,0.024747732241514574
1.7783,0.3469542,0.01699331,0.01857943,0.025178717280294485
1.7989,0.3491444,0.0172757,0.01892153,0.025621750682396784
1.8197,0.3513387,0.01756785,0.01927151,0.026077201753688987
1.8408,0.3535368,0.01787014,0.01962956,0.026545461559618812
1.8621,0.3557385,0.01818297,0.01999587,0.02702693499229611
1.8836,0.3579438,0.01850672,0.02037064,0.027522021349602938
1.9055,0.3601524,0.01884178,0.02075406,0.02803111985012372
1.9275,0.3623641,0.01918855,0.02114633,0.028554644518386147
1.9498,0.3645789,0.01954742,0.02154766,0.029093010846799612
1.9724,0.3667965,0.01991877,0.02195826,0.029646628485217336
1.9953,0.3690167,0.02030302,0.02237835,0.030215942312674944
2.0184,0.3712395,0.02070055,0.02280816,0.030801378749791383
2.0417,0.3734645,0.02111176,0.0232479,0.03140336390751156
2.0654,0.3756917,0.02153703,0.0236978,0.03202232636865879
2.0893,0.3779208,0.02197676,0.0241581,0.032658716688008425
2.1135,0.3801516,0.02243134,0.02462905,0.033312987228678544
2.138,0.3823841,0.02290114,0.02511089,0.03398557061300722
2.1627,0.3846179,0.02338655,0.02560387,0.03467692143024522
2.1878,0.3868529,0.02388796,0.02610824,0.03538749537420245
2.2131,0.3890889,0.02440572,0.02662427,0.036117736941166455
2.2387,0.3913257,0.02494023,0.02715223,0.036868125344608996
2.2646,0.3935631,0.02549183,0.02769238,0.03763909280008353
2.2909,0.3958009,0.0260609,0.02824502,0.03843112883601521
2.3174,0.3980389,0.02664779,0.02881041,0.03924467398580603
2.3442,0.400277,0.02725286,0.02938885,0.040080205619508744
2.3714,0.4025148,0.02787647,0.02998064,0.040938201651641956
2.3988,0.4047523,0.02851894,0.03058608,0.04181911319588209
2.4266,0.4069892,0.02918064,0.03120548,0.042723433064771374
2.4547,0.4092252,0.02986188,0.03183914,0.04365160607668405
2.4831,0.4114603,0.03056302,0.03248739,0.0446041332225221
2.5119,0.4136941,0.03128438,0.03315056,0.04558148813167468
2.541,0.4159265,0.03202628,0.03382897,0.04658413702001251
2.5704,0.4181572,0.03278905,0.03452297,0.04761257457356617
2.6002,0.4203861,0.033573,0.03523289,0.0486672668921535
2.6303,0.422613,0.03437845,0.0359591,0.049748715533292916
2.6607,0.4248375,0.03520571,0.03670194,0.05085739293718958
2.6915,0.4270595,0.03605509,0.03746178,0.05199379266486048
2.7227,0.4292788,0.03692689,0.03823899,0.05315840066529654
2.7542,0.4314952,0.03782141,0.03903395,0.05435170932905974
2.7861,0.4337084,0.03873896,0.03984704,0.05557421721125004
2.8184,0.4359182,0.03967983,0.04067864,0.05682640813106614
2.851,0.4381244,0.0406443,0.04152916,0.05810877948120749
2.884,0.4403268,0.04163268,0.042399,0.05942184148091002
2.9174,0.4425252,0.04264525,0.04328856,0.060766082434497125
2.9512,0.4447193,0.0436823,0.04419826,0.0621420109130498
2.9854,0.4469089,0.0447441,0.04512853,0.06355012749610264
3.02,0.4490937,0.04583095,0.04607978,0.06499093862032537
3.0549,0.4512736,0.04694311,0.04705246,0.06646494992493186
3.0903,0.4534484,0.04808088,0.04804701,0.06797268709941148
3.1261,0.4556178,0.04924452,0.04906387,0.06951464658190604
3.1623,0.4577815,0.05043431,0.0501035,0.07109135205794091
3.1989,0.4599394,0.05165052,0.05116636,0.07270331912588311
3.2359,0.4620912,0.05289343,0.05225291,0.0743510695325427
3.2734,0.4642368,0.05416329,0.05336363,0.07603511682374796
3.3113,0.4663758,0.05546039,0.054499,0.07775600208313246
3.3497,0.468508,0.05678498,0.0556595,0.07951423705130044
3.3884,0.4706333,0.05813733,0.05684562,0.08131035390842485
3.4277,0.4727513,0.05951771,0.05805785,0.0831448840895614
3.4674,0.474862,0.06092638,0.05929671,0.0850183721129057
3.5075,0.476965,0.06236361,0.06056269,0.08693134804124575
3.5481,0.4790601,0.06382964,0.06185631,0.08888434074315735
