#run N+ N- A_raw dA_raw beamPol dBeam targetPol dTgt
3839 8 3 0.454545 0.268563 86.185 0.163 49.1663 1.66881
3840 9 6 0.2 0.252982 86.185 0.163 49.1912 1.66117
3841 6 3 0.333333 0.31427 86.185 0.163 49.2209 1.45699
3842 6 6 0 0.288675 86.185 0.163 49.3128 1.40523
3843 6 6 0 0.288675 86.185 0.163 49.3658 1.53528
3844 4 3 0.142857 0.374088 86.185 0.163 49.4264 1.58434
3846 4 5 -0.111111 0.331269 86.185 0.163 49.7819 1.5759
3847 8 7 0.0666667 0.257624 86.185 0.163 50.0249 1.41009
3848 6 5 0.0909091 0.300263 86.185 0.163 50.2302 1.50991
3849 7 8 -0.0666667 0.257624 86.185 0.163 49.9687 1.51939
3850 8 8 0 0.25 86.185 0.163 49.5284 1.45851
3851 9 5 0.285714 0.25612 86.185 0.163 48.8226 1.42914
3852 9 10 -0.0526316 0.229098 86.185 0.163 47.3335 1.43339
3853 5 4 0.111111 0.331269 86.185 0.163 45.2748 1.32147
3854 4 7 -0.272727 0.290081 86.185 0.163 43.0762 1.22736
3855 7 7 0 0.267261 86.185 0.163 41.4218 1.35563
3856 12 11 0.0434783 0.208317 86.185 0.163 36.7431 1.21217
3857 2 3 -0.2 0.438178 86.185 0.163 34.9886 1.29044
3858 6 5 0.0909091 0.300263 86.185 0.163 30.2911 1.1489
3859 10 10 0 0.223607 86.185 0.163 28.2612 1.04466
3860 4 2 0.333333 0.3849 86.185 0.163 26.3651 1.13323
3861 4 4 0 0.353553 86.185 0.163 22.7328 0.923637
3864 6 3 0.333333 0.31427 86.185 0.163 45.1172 1.36765
3866 7 4 0.272727 0.290081 86.185 0.163 46.8006 1.50793
3868 5 2 0.428571 0.341494 86.185 0.163 48.0047 1.54967
3869 7 7 0 0.267261 86.185 0.163 48.6013 1.57036
3878 3 1 0.5 0.433013 82.334 0.07 53.1777 1.24097
3880 7 7 0 0.267261 82.334 0.07 52.7154 1.17355
3881 1 4 -0.6 0.357771 82.334 0.07 52.4878 0.991492
3882 5 4 0.111111 0.331269 82.334 0.07 51.9742 1.30843
3883 8 5 0.230769 0.269864 82.334 0.07 51.6943 1.27167
3884 7 6 0.0769231 0.276528 82.334 0.07 51.359 1.17836
3885 6 5 0.0909091 0.300263 82.334 0.07 51.0292 1.29788
3889 3 5 -0.25 0.342327 82.334 0.07 48.596 1.40087
3890 9 12 -0.142857 0.21598 82.334 0.07 48.2824 1.36395
3923 2 1 0.333333 0.544331 82.334 0.07 52.1168 1.61471
3924 1 0 1 0 82.334 0.07 52.1329 1.61854
3926 10 7 0.176471 0.238729 82.334 0.07 51.8949 1.53147
3927 9 2 0.636364 0.232583 82.334 0.07 51.0862 1.60439
3928 3 5 -0.25 0.342327 82.334 0.07 50.8027 1.59496
3929 5 5 0 0.316228 82.334 0.07 50.697 1.50903
3930 3 2 0.2 0.438178 82.334 0.07 50.6187 1.58745
3931 5 6 -0.0909091 0.300263 82.334 0.07 50.4606 1.34811
3932 10 9 0.0526316 0.229098 82.334 0.07 50.4426 1.49388
3933 8 6 0.142857 0.26452 82.334 0.07 50.4795 1.57953
3934 4 1 0.6 0.357771 82.334 0.07 50.5278 1.41303
3935 2 7 -0.555556 0.27716 82.334 0.07 50.5602 1.29006
3936 4 10 -0.428571 0.241473 82.334 0.07 50.56 1.52471
3937 7 8 -0.0666667 0.257624 82.334 0.07 50.5281 1.4766
3938 5 2 0.428571 0.341494 82.334 0.07 50.5061 1.34272
3939 3 5 -0.25 0.342327 82.334 0.07 50.4819 1.48884
3940 4 7 -0.272727 0.290081 82.334 0.07 50.4439 1.53962
3941 8 9 -0.0588235 0.242116 82.334 0.07 50.4204 1.54853
3942 4 3 0.142857 0.374088 82.334 0.07 50.4081 1.5426
3944 4 4 0 0.353553 82.334 0.07 50.3792 1.70848
3945 0 3 -1 0 82.334 0.07 50.3569 1.74114
3946 5 9 -0.285714 0.25612 82.334 0.07 50.343 1.63161
3947 3 6 -0.333333 0.31427 82.334 0.07 50.3203 1.7948
3948 7 7 0 0.267261 82.334 0.07 50.2962 1.54766
3951 0 1 -1 0 82.334 0.07 50.2692 1.86973
3952 9 8 0.0588235 0.242116 82.334 0.07 50.2601 1.51489
3954 10 5 0.333333 0.243432 82.334 0.07 50.2397 1.8475
3955 9 7 0.125 0.248039 82.334 0.07 50.3195 1.71431
3956 3 7 -0.4 0.289828 82.334 0.07 50.449 1.66929
3957 12 9 0.142857 0.21598 82.334 0.07 50.5883 1.73914
3959 7 10 -0.176471 0.238729 82.334 0.07 50.9063 1.74388
3960 5 5 0 0.316228 82.334 0.07 51.0603 1.70262
3961 9 4 0.384615 0.256015 82.334 0.07 51.1973 1.5332
3962 1 2 -0.333333 0.544331 82.334 0.07 51.3247 1.63173
3963 4 4 0 0.353553 82.334 0.07 51.3555 1.50966
3964 9 6 0.2 0.252982 82.334 0.07 51.3133 1.56157
3965 2 0 1 0 82.334 0.07 51.2808 1.61191
3966 5 6 -0.0909091 0.300263 82.334 0.07 51.2562 1.53627
3967 0 2 -1 0 82.334 0.07 51.6579 1.6168
3968 5 2 0.428571 0.341494 82.334 0.07 52.4092 1.52308
3970 12 11 0.0434783 0.208317 82.334 0.07 53.3313 1.5658
3972 4 11 -0.466667 0.22836 82.334 0.07 53.0923 1.46015
3973 5 5 0 0.316228 82.334 0.07 52.9717 1.54456
3974 6 2 0.5 0.306186 82.334 0.07 52.8919 1.53079
3975 3 5 -0.25 0.342327 82.334 0.07 52.8046 1.61914
3976 1 4 -0.6 0.357771 82.334 0.07 52.7387 1.61562
3977 4 6 -0.2 0.309839 82.334 0.07 52.9101 1.54663
3978 2 3 -0.2 0.438178 82.334 0.07 53.0921 1.62942
3980 2 1 0.333333 0.544331 82.334 0.07 53.7154 1.65313
3981 0 1 -1 0 82.334 0.07 53.832 1.65731
3983 1 1 0 0.707107 82.334 0.07 54.1324 1.66806
3985 3 5 -0.25 0.342327 82.334 0.07 53.9117 1.49794
3986 1 1 0 0.707107 82.334 0.07 53.7819 1.67482
3996 3 3 0 0.408248 82.334 0.07 52.4708 1.63186
3998 3 2 0.2 0.438178 82.334 0.07 51.6344 1.44085
4023 1 1 0 0.707107 82.334 0.07 50.5224 1.66435
4024 2 0 1 0 82.334 0.07 50.4878 1.1739
4025 5 1 0.666667 0.30429 82.334 0.07 50.4057 1.52813
4027 2 0 1 0 82.334 0.07 50.3155 1.63918
4028 4 6 -0.2 0.309839 82.334 0.07 50.237 1.62963
4029 6 3 0.333333 0.31427 82.334 0.07 50.2913 1.62765
4030 2 1 0.333333 0.544331 82.334 0.07 50.3879 1.63108
4031 2 6 -0.5 0.306186 82.334 0.07 50.4841 1.52907
4032 1 2 -0.333333 0.544331 82.334 0.07 50.6694 1.64107
4034 1 2 -0.333333 0.544331 82.334 0.07 50.8067 1.64423
4035 1 2 -0.333333 0.544331 82.334 0.07 50.8908 1.64434
4036 1 2 -0.333333 0.544331 82.334 0.07 50.9375 1.34265
4037 2 1 0.333333 0.544331 82.334 0.07 51.0034 1.64448
4038 3 1 0.5 0.433013 82.334 0.07 51.054 1.64455
4043 1 1 0 0.707107 82.334 0.07 51.1371 1.64466
4044 3 6 -0.333333 0.31427 82.334 0.07 51.2082 1.55068
4046 0 1 -1 0 82.334 0.07 51.2804 1.64485
4051 3 8 -0.454545 0.268563 82.334 0.07 -1 -1
4052 4 3 0.142857 0.374088 82.334 0.07 -1 -1
4053 6 3 0.333333 0.31427 82.334 0.07 -1 -1
4054 7 7 0 0.267261 82.334 0.07 -1 -1
4055 2 2 0 0.5 82.334 0.07 -1 -1
4056 1 1 0 0.707107 82.334 0.07 -1 -1
4057 3 6 -0.333333 0.31427 82.334 0.07 -1 -1
4058 4 9 -0.384615 0.256015 82.334 0.07 -1 -1
4059 5 1 0.666667 0.30429 82.334 0.07 52.326 1.48886
4060 6 4 0.2 0.309839 82.334 0.07 52.3627 1.54909
4061 2 3 -0.2 0.438178 82.334 0.07 52.3908 1.63438
4062 1 4 -0.6 0.357771 82.334 0.07 52.4358 1.46385
4063 5 3 0.25 0.342327 82.334 0.07 52.7048 1.64239
4064 2 3 -0.2 0.438178 82.334 0.07 53.2619 1.65315
4065 4 5 -0.111111 0.331269 82.334 0.07 53.9621 1.66667
4066 1 2 -0.333333 0.544331 82.334 0.07 54.4715 1.67651
4067 2 2 0 0.5 82.334 0.07 54.5443 1.4523
4068 4 6 -0.2 0.309839 82.334 0.07 54.4221 1.59882
4069 2 2 0 0.5 82.334 0.07 54.2899 1.663
4070 1 0 1 0 82.334 0.07 54.2367 1.66009
4071 5 2 0.428571 0.341494 82.334 0.07 54.1569 1.65573
4072 6 6 0 0.288675 82.334 0.07 54.2086 1.51047
4073 1 0 1 0 82.334 0.07 54.3806 1.66153
4074 7 4 0.272727 0.290081 82.334 0.07 54.6817 1.51333
4075 4 2 0.333333 0.3849 82.334 0.07 54.7156 1.67432
4076 2 4 -0.333333 0.3849 82.334 0.07 54.319 1.66134
4077 5 2 0.428571 0.341494 82.334 0.07 54.1092 1.53215
4078 8 3 0.454545 0.268563 82.334 0.07 53.7435 1.64653
4079 2 2 0 0.5 82.334 0.07 53.1644 1.63811
4080 5 2 0.428571 0.341494 82.334 0.07 52.6721 1.51011
4081 0 1 -1 0 82.334 0.07 52.4262 1.62738
4082 2 4 -0.333333 0.3849 82.334 0.07 52.6524 1.4899
4083 2 4 -0.333333 0.3849 82.334 0.07 52.951 1.63705
4084 2 4 -0.333333 0.3849 82.334 0.07 53.7096 1.64982
4085 7 4 0.272727 0.290081 82.334 0.07 54.3816 1.66498
4086 3 1 0.5 0.433013 82.334 0.07 54.1926 1.66617
4087 2 3 -0.2 0.438178 82.334 0.07 53.7939 1.66869
4088 1 2 -0.333333 0.544331 82.334 0.07 53.9865 1.68361
4089 1 2 -0.333333 0.544331 82.334 0.07 54.2288 1.69499
4091 0 1 -1 0 82.334 0.07 55.2172 1.72091
4092 0 1 -1 0 82.334 0.07 55.6609 1.71291
4093 1 2 -0.333333 0.544331 82.334 0.07 55.7963 1.71047
4095 3 0 1 0 82.334 0.07 55.2005 1.69558
4096 1 1 0 0.707107 82.334 0.07 54.8548 1.6896
4097 1 2 -0.333333 0.544331 82.334 0.07 54.3669 1.68115
4098 6 0 1 0 82.334 0.07 54.1299 1.67709
4099 3 2 0.2 0.438178 82.334 0.07 54.0024 1.4982
4100 6 5 0.0909091 0.300263 82.334 0.07 53.8362 1.6723
4101 3 2 0.2 0.438178 82.334 0.07 53.7954 1.49531
4102 4 8 -0.333333 0.272166 82.334 0.07 53.8968 1.60236
4103 3 1 0.5 0.433013 82.334 0.07 54.0216 1.67602
4104 3 4 -0.142857 0.374088 82.334 0.07 54.0582 1.67439
4105 3 4 -0.142857 0.374088 82.334 0.07 54.0605 1.67053
4106 1 1 0 0.707107 82.334 0.07 54.062 1.668
4107 0 2 -1 0 82.334 0.07 53.7707 1.66059
4114 3 4 -0.142857 0.374088 82.334 0.07 50.7324 1.64331
4115 1 2 -0.333333 0.544331 82.334 0.07 50.8392 1.64372
4116 1 1 0 0.707107 82.334 0.07 50.8852 1.16241
4117 4 6 -0.2 0.309839 82.334 0.07 50.9725 1.64422
4118 4 0 1 0 82.334 0.07 51.0658 1.64457
4119 8 2 0.6 0.252982 82.334 0.07 51.1589 1.64493
4120 2 2 0 0.5 82.334 0.07 51.3287 1.64557
4121 8 3 0.454545 0.268563 82.334 0.07 51.4329 1.48884
4122 1 1 0 0.707107 82.334 0.07 51.5283 1.64633
4155 2 2 0 0.5 82.334 0.07 53.0348 1.65203
4156 3 4 -0.142857 0.374088 82.334 0.07 53.3342 1.65903
4159 2 3 -0.2 0.438178 82.334 0.07 53.6977 1.49249
4160 2 5 -0.428571 0.341494 82.334 0.07 54.199 1.68184
4164 4 2 0.333333 0.3849 82.334 0.07 53.8559 1.67501
4165 4 7 -0.272727 0.290081 82.334 0.07 53.3268 1.51904
4167 6 3 0.333333 0.31427 82.334 0.07 52.9198 1.65459
4168 7 5 0.166667 0.284638 82.334 0.07 52.4063 1.42366
4169 2 3 -0.2 0.438178 82.334 0.07 52.2137 1.63791
4170 6 3 0.333333 0.31427 82.334 0.07 52.1899 1.63428
4171 5 4 0.111111 0.331269 82.334 0.07 52.1707 1.45913
4172 4 0 1 0 82.334 0.07 52.1536 1.62875
4173 7 7 0 0.267261 82.334 0.07 52.1341 1.44095
4174 0 1 -1 0 82.334 0.07 52.1212 1.62372
