#run N+ N- A_raw dA_raw beamPol dBeam targetPol dTgt
5580 3 4 -0.142857 0.374088 80.795 0.0366626 -1 0.0188982
5581 3 1 0.5 0.433013 80.795 0.0485 -1 0.025
5582 5 2 0.428571 0.341494 80.795 0.0366626 -1 0.0188982
5583 3 2 0.2 0.438178 80.795 0.0433797 40.3249 0.0223607
5584 8 6 0.142857 0.26452 80.795 0.0259243 40.1958 0.0133631
5586 4 3 0.142857 0.374088 80.795 0.0366626 39.8565 0.0188982
5589 2 0 1 0 80.795 0.0685894 39.4854 0.0353553
5592 4 6 -0.2 0.309839 80.795 0.0306741 39.4303 0.0158114
5593 2 3 -0.2 0.438178 80.795 0.0433797 39.4027 0.0223607
5596 3 3 0 0.408248 80.795 0.0396001 39.3591 0.0204124
5597 5 7 -0.166667 0.284638 80.795 0.0280015 39.3105 0.0144338
5598 9 7 0.125 0.248039 80.795 0.02425 38.7786 0.0125
5599 8 8 0 0.25 80.795 0.02425 38.0819 0.0125
5600 7 9 -0.125 0.248039 80.795 0.02425 37.1727 0.0125
5601 1 6 -0.714286 0.26452 80.795 0.0366626 36.7392 0.0188982
5602 9 12 -0.142857 0.21598 80.795 0.0211671 36.1955 0.0109109
5603 6 4 0.2 0.309839 80.795 0.0306741 34.974 0.0158114
5604 4 8 -0.333333 0.272166 80.795 0.0280015 34.0809 0.0144338
5605 4 4 0 0.353553 80.795 0.0342947 35.4826 0.0176777
5606 10 12 -0.0909091 0.212318 80.795 0.0206805 35.9442 0.01066
5608 8 13 -0.238095 0.211942 80.795 0.0211671 35.9616 0.0109109
5609 8 12 -0.2 0.219089 80.795 0.0216899 36.0376 0.0111803
5611 12 8 0.2 0.219089 80.795 0.0216899 36.1469 0.0111803
5612 14 11 0.12 0.198555 80.795 0.0194 36.3324 0.01
5613 4 4 0 0.353553 80.795 0.0342947 36.5609 0.0176777
5614 8 10 -0.111111 0.234243 80.795 0.0228631 36.7842 0.0117851
5615 0 2 -1 0 80.795 0.0685894 37.0483 0.0353553
5616 6 7 -0.0769231 0.276528 80.795 0.026903 37.2135 0.0138675
5617 3 0 1 0 80.795 0.056003 37.635 0.0288675
5619 1 9 -0.8 0.189737 80.795 0.0306741 38.0873 0.0158114
5620 5 14 -0.473684 0.202045 80.795 0.0222533 38.7503 0.0114708
5621 7 4 0.272727 0.290081 80.795 0.0292466 38.9286 0.0150756
5622 1 1 0 0.707107 80.795 0.0685894 39.1651 0.0353553
5623 6 4 0.2 0.309839 80.795 0.0306741 40.8787 0.0158114
5624 6 5 0.0909091 0.300263 80.795 0.0292466 40.5243 0.0150756
5625 14 9 0.217391 0.203528 80.795 0.0202259 39.6182 0.0104257
5626 12 4 0.5 0.216506 80.795 0.02425 38.9702 0.0125
5627 2 2 0 0.5 80.795 0.0485 38.7303 0.025
5628 6 1 0.714286 0.26452 80.795 0.0366626 38.5866 0.0188982
5629 7 7 0 0.267261 80.795 0.0259243 38.4119 0.0133631
5630 19 18 0.027027 0.164339 80.795 0.0159467 38.3124 0.00821995
5632 5 12 -0.411765 0.22102 80.795 0.023526 38.1953 0.0121268
5633 1 3 -0.5 0.433013 80.795 0.0485 38.2577 0.025
5634 7 7 0 0.267261 80.795 0.0259243 38.5883 0.0133631
5654 1 3 -0.5 0.433013 80.795 0.0485 37.7374 0.025
5655 3 0 1 0 80.795 0.056003 37.2052 0.0288675
5659 6 3 0.333333 0.31427 80.795 0.0323333 37.3569 0.0166667
5660 2 1 0.333333 0.544331 80.795 0.056003 37.2704 0.0288675
5661 5 5 0 0.316228 80.795 0.0306741 37.0562 0.0158114
5663 14 7 0.333333 0.205738 80.795 0.0211671 36.7341 0.0109109
5664 3 5 -0.25 0.342327 80.795 0.0342947 36.2702 0.0176777
5665 10 6 0.25 0.242061 80.795 0.02425 35.9122 0.0125
5666 9 7 0.125 0.248039 80.795 0.02425 35.694 0.0125
5667 9 9 0 0.235702 80.795 0.0228631 35.6716 0.0117851
5670 0 2 -1 0 80.795 0.0685894 35.7362 0.0353553
5671 4 10 -0.428571 0.241473 80.795 0.0259243 35.9747 0.0133631
5672 3 10 -0.538462 0.233709 80.795 0.026903 35.886 0.0138675
5673 9 10 -0.0526316 0.229098 80.795 0.0222533 35.6141 0.0114708
5674 8 4 0.333333 0.272166 80.795 0.0280015 35.3987 0.0144338
5675 2 4 -0.333333 0.3849 80.795 0.0396001 35.257 0.0204124
5676 11 4 0.466667 0.22836 80.795 0.0250453 35.2786 0.0129099
5678 6 1 0.714286 0.26452 80.795 0.0366626 35.3161 0.0188982
5679 6 3 0.333333 0.31427 80.795 0.0323333 35.3671 0.0166667
5683 4 10 -0.428571 0.241473 80.795 0.0259243 35.4161 0.0133631
5685 4 3 0.142857 0.374088 80.795 0.0366626 35.4403 0.0188982
5686 0 1 -1 0 80.795 0.097 35.3403 0.05
5688 2 2 0 0.5 80.795 0.0485 35.2306 0.025
5690 14 2 0.75 0.165359 80.795 0.02425 34.9484 0.0125
5691 7 4 0.272727 0.290081 80.795 0.0292466 34.7038 0.0150756
5692 7 8 -0.0666667 0.257624 80.795 0.0250453 34.4392 0.0129099
5693 6 9 -0.2 0.252982 80.795 0.0250453 34.1517 0.0129099
5694 7 9 -0.125 0.248039 80.795 0.02425 33.9648 0.0125
5696 9 9 0 0.235702 80.795 0.0228631 34.0814 0.0117851
5697 5 9 -0.285714 0.25612 80.795 0.0259243 34.2811 0.0133631
5698 8 13 -0.238095 0.211942 80.795 0.0211671 34.5591 0.0109109
5699 6 5 0.0909091 0.300263 80.795 0.0292466 34.4792 0.0150756
5700 4 0 1 0 80.795 0.0485 34.4141 0.025
5702 9 7 0.125 0.248039 80.795 0.02425 35.1509 0.0125
5703 1 1 0 0.707107 80.795 0.0685894 35.9359 0.0353553
5704 6 5 0.0909091 0.300263 80.795 0.0292466 36.3207 0.0150756
5705 7 10 -0.176471 0.238729 80.795 0.023526 36.5026 0.0121268
5706 9 7 0.125 0.248039 80.795 0.02425 36.2192 0.0125
5707 10 12 -0.0909091 0.212318 80.795 0.0206805 35.9769 0.01066
5708 2 7 -0.555556 0.27716 80.795 0.0323333 35.6993 0.0166667
5709 12 10 0.0909091 0.212318 80.795 0.0206805 35.5872 0.01066
5710 6 3 0.333333 0.31427 80.795 0.0323333 35.6319 0.0166667
5711 5 7 -0.166667 0.284638 80.795 0.0280015 35.6862 0.0144338
5712 1 2 -0.333333 0.544331 80.795 0.056003 37.1461 0.0288675
5713 7 4 0.272727 0.290081 80.795 0.0292466 37.227 0.0150756
5714 12 9 0.142857 0.21598 80.795 0.0211671 36.651 0.0109109
5717 5 4 0.111111 0.331269 80.795 0.0323333 36.1903 0.0166667
5718 4 6 -0.2 0.309839 80.795 0.0306741 36.3591 0.0158114
5721 6 2 0.5 0.306186 80.795 0.0342947 36.5671 0.0176777
5722 6 5 0.0909091 0.300263 80.795 0.0292466 36.5121 0.0150756
5723 13 5 0.444444 0.211144 80.795 0.0228631 36.1154 0.0117851
5724 5 14 -0.473684 0.202045 80.795 0.0222533 41.7904 0.0114708
5725 10 7 0.176471 0.238729 80.795 0.023526 51.2846 0.0121268
5726 2 3 -0.2 0.438178 80.795 0.0433797 60.715 0.0223607
5727 9 5 0.285714 0.25612 80.795 0.0259243 34.6209 0.0133631
5728 3 4 -0.142857 0.374088 80.795 0.0366626 34.7386 0.0188982
5730 5 5 0 0.316228 80.795 0.0306741 34.8643 0.0158114
