#run A_phys dA_stat
4172 4.88007 0
4173 -0.980767 1.23738
4174 -4.88825 0
4175 1.62619 1.53557
4176 1.6263 1.53568
4178 -0.979875 2.14126
4179 1.95232 1.41642
4180 1.43496 1.13295
4181 0.254722 1.11977
4182 -0.700814 1.29298
4186 -1.63208 1.88164
4187 0.254782 1.12003
4188 2.94722 1.24373
4190 -0.00258308 2.0395
4192 5.09263 0
4194 2.44485 2.1195
4195 -0.810722 1.38029
4196 2.58098 1.1213
4197 -3.57366 1.11352
4198 0.176295 0.928389
4199 2.215 1.3102
4200 -0.0025278 1.72845
4201 0.436632 1.4504
4202 4.8049 0
4203 -0.437589 1.01621
4204 -0.960794 2.09957
4214 -0.961523 1.48575
4215 -0.00248274 1.69764
4216 0.958083 1.48811
4217 -1.20343 1.64446
4218 -2.88601 1.7194
4219 -1.605 1.85043
4220 2.13658 1.70452
4223 -0.846427 1.56163
4224 3.2212 1.39944
4230 -5.62459 0
4231 -0.00278434 1.20412
4233 0.852158 1.45986
4234 -2.15268 1.71323
4236 4.87405 0
4251 -0.771851 1.10379
4252 -1.47701 1.04838
4253 1.45256 1.14684
4254 1.28015 0.91961
4256 -0.761211 0.955593
4257 -0.00254876 1.31742
4258 -0.00255578 1.74758
4260 -0.00253462 3.46624
4261 3.31894 1.51606
4262 -0.997779 2.18039
4263 0.991013 1.25679
4264 -0.00256416 2.02455
4265 -0.293098 1.19587
4266 3.5172 1.30346
4273 4.77525 0
4274 0.68365 1.27047
4275 -0.97373 1.2285
4284 -0.0025332 2.00011
4285 1.63026 1.53942
4286 0.696266 1.82988
4288 -3.24529 1.48011
4289 2.54489 0.990055
4290 -1.59362 1.29918
4292 -0.00243902 1.92575
4293 -1.57097 2.56142
4294 -4.69794 0
4297 3.20755 1.03604
4298 -0.972884 2.12599
4299 -0.00258945 2.04452
4300 2.25768 1.80114
4302 5.42652 0
4303 0.472277 1.5688
4304 1.41071 1.50333
4305 -5.16778 0
4307 -0.639827 1.26439
4308 1.01402 1.57498
4309 5.06599 0
4310 2.52685 2.19058
4311 1.00619 2.21016
4315 1.66666 1.92749
4316 -5.00464 0
4320 -0.749692 1.95608
4321 5.24257 0
4323 -1.06379 2.32463
4324 1.76113 1.66299
4328 0.347175 1.35209
4329 0.742413 1.1265
4330 -0.402041 1.43563
4331 5.16413 0
4332 5.15126 0
4333 1.02561 1.59298
4334 2.1964 1.75225
4335 -0.00264966 3.62357
4339 1.05765 2.3232
4341 0.309416 1.28484
4343 -0.00272502 1.52138
4344 1.05654 2.32077
4354 -0.412246 1.47207
4355 -0.00273695 1.24765
4356 -1.06672 1.34583
4357 -0.983088 1.13034
4359 3.78071 1.09377
4360 -0.00282413 1.45976
4361 -0.321331 1.31107
4363 -1.56849 1.23403
4364 -0.00274448 1.32697
4365 -0.00273874 1.67499
4367 2.63319 2.28277
4368 -1.3922 1.16861
4370 -0.482502 1.58464
4371 0.928214 1.25937
4372 -0.521355 1.15398
4374 -1.76301 1.65961
4375 -0.591057 1.75403
4376 -2.12665 1.53892
4378 -0.945697 1.2756
4379 -1.33426 1.28922
4471 -0.00457033 4.41955
4474 -2.68498 4.37776
4475 -0.00415501 4.01793
4476 70.8234 -96.7788
4478 -76.9561 -82.0084
4479 -74.2509 -62.5716
4482 113.23 -81.9369
4483 282.855 -0
4486 -188.326 -86.0254
4487 -201.789 -74.7821
4488 0.146177 -199.905
4490 70.8234 -96.7788
4491 -2.19788 1.96667
4492 -3.31163 2.63559
4493 2.5687 2.97069
4494 2.57791 2.43426
4495 -1.28815 2.19313
4497 -1.77115 2.06657
4498 -1.53143 3.34655
4503 -3.13891 1.68274
4507 2.3179 1.51528
4510 3.82541 2.345
4512 0.360566 1.66856
4514 -0.455886 1.86006
4522 -1.10402 2.03687
4523 -2.39414 1.35954
4524 0.589303 2.1328
