#run A_phys dA_stat
5883 -0.578781 2.03697
5884 -0.307063 1.47334
5885 -0.0122093 1.74496
5886 -2.74738 1.58336
5887 -1.07175 1.60184
5888 -1.61701 1.5025
5889 0.723185 1.63596
5890 -0.623208 1.49171
5891 0.599942 1.49401
5892 -2.76687 1.70248
5893 -0.399642 1.09914
5894 0.773082 0.984308
5895 -0.291478 1.449
5896 0.660753 2.22272
5897 7.23425 0
5898 -0.282449 1.40412
5899 1.99108 1.23014
5900 -2.47101 4.01529
5901 -0.0120725 1.3365
5902 -1.46972 2.25827
5903 -0.0120276 1.94916
5904 1.28178 1.75034
5912 -1.04794 1.91827
5914 -0.359365 1.58989
5915 -0.332129 1.53317
5917 -2.03095 2.1472
5918 -1.72693 2.00516
5919 0.883661 1.4825
5923 -1.15185 2.10847
5924 1.60166 3.53823
5925 1.32397 2.28371
5926 -0.735262 1.68661
5927 1.55904 2.43534
5931 2.73479 1.49604
5932 -2.12853 2.89551
5933 -104.977 -61.0444
5934 -56.7719 -88.6821
5935 0.472029 -76.4954
5936 -94.9345 -89.9503
5937 57.716 -72.4085
5938 -5.27293 2.21717
5939 4.30643 3.74182
5941 1.19114 2.23133
5942 -0.92607 2.72063
5943 -2.21884 1.65876
5944 -3.99214 1.98951
5945 0.773599 1.75001
5947 1.55031 1.9773
5948 2.84953 1.657
5949 5.49964 2.04138
5950 -0.865657 2.54314
5951 -0.458671 1.83639
5952 1.74423 2.0544
5965 2.20325 2.55674
5966 -0.260263 1.29383
5967 0.956524 2.53402
5968 -0.631431 2.04839
5971 4.583 2.09703
5974 0.265996 1.38606
5975 1.38569 2.16456
5976 -0.0115494 1.32346
5979 -0.0115764 4.96351
5980 -1.01508 2.62778
5985 0.666851 1.25317
5986 -1.01129 1.51148
5987 -0.924581 1.44712
5988 1.90199 1.4392
5989 2.62335 1.62843
5990 0.17914 1.16005
5991 -2.74109 1.28466
5994 1.11263 1.61319
5995 -0.0117212 2.5128
5996 -2.84838 2.05538
5997 -0.383563 1.61887
5998 0.906702 1.45548
5999 2.57716 1.49862
6001 -1.11851 1.58818
6002 -7.01238 0
6003 2.32405 1.34846
6004 -1.76722 1.69988
6005 -1.54164 1.43246
6006 2.10374 1.50408
6007 0.383031 1.62202
6008 1.60676 1.2158
6009 -1.45926 1.54279
6010 -0.00789503 1.07046
6012 1.79603 1.75054
6013 1.18714 1.44793
6014 2.56303 1.33455
6016 2.53126 1.25688
6017 2.21064 1.1942
6018 0.297223 1.48023
6019 -0.898228 1.75915
6020 -0.0116749 1.33784
6024 -3.14824 1.49012
6025 -2.83174 1.17974
6026 -1.54402 1.43467
6027 1.49865 1.30099
6028 -0.0116199 1.43823
6029 0.249253 1.35459
6030 -3.53219 1.76029
6031 -1.63597 1.89954
6032 3.50681 3.04704
6033 -1.77001 1.39014
6034 2.33068 1.71055
6035 -2.64462 1.62726
6036 0.490712 1.32559
6037 0.531513 1.38068
6038 -2.1377 1.51164
6039 0.5352 1.39026
6040 1.17533 1.43352
6041 -1.43585 1.27375
6042 0.327249 1.55168
6043 0.272932 1.4222
6044 -0.900551 1.7637
6048 -1.0252 1.53227
6050 1.00033 1.32503
6051 0.271369 1.41406
6052 -1.42528 1.38506
6053 0.997081 2.64147
6060 -0.0116476 1.44166
6061 -0.0116784 1.50975
6062 2.35336 1.7272
6063 -0.937601 1.4675
6064 1.62479 1.91373
6065 3.53069 1.77119
6066 -0.797997 1.35352
6068 -0.555834 1.95621
6069 0.774477 2.34383
6070 0.250435 1.36101
6071 -1.26087 1.6899
6072 3.80067 1.65467
6073 0.232264 1.31282
6074 1.23435 1.68557
6075 0.868912 1.74724
6076 -2.35691 2.21118
6077 -1.41975 1.54254
6078 1.23365 1.68461
6079 0.773261 2.34015
6081 1.67339 1.49997
6082 0.472029 -67.4626
6083 -53.1942 -49.6995
